facility_name,periodo,label,ano_inicio,ano_fim,percentual_vegetacao,percentual_construcao,percentual_agua,percentual_estrada,percentual_outro,area_vegetacao_km2,area_construida_km2,area_agua_km2,delta_construcao_vs_pre,delta_vegetacao_vs_pre,delta_agua_vs_pre
Ascenty_Vinhedo,pre,Pré,2017,2019,66.43333333333334,12.274999999999999,2.583333333333333,12.079999999999998,6.626666666666666,25.95215,4.794766666666667,1.0091666666666665,0.0,0.0,0.0
Ascenty_Vinhedo,durante,Durante,2020,2025,60.01416666666666,14.423333333333332,2.784166666666667,16.115,6.664166666666667,23.444374999999997,5.634316666666667,1.0875000000000001,2.1483333333333334,-6.419166666666676,0.20083333333333409
Ascenty_Vinhedo,pos,Pós,2025,2028,65.98750000000001,13.002500000000001,2.5475000000000003,13.3825,5.08,25.778174999999997,5.078900000000001,0.99555,0.7275000000000027,-0.44583333333332575,-0.03583333333333272
